,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Date
0,-0.1522349864244461,0.5164902210235596,0.16325105726718903,0.7028616666793823,-0.43651527166366577,-0.1827085167169571,0.4883486330509186,-0.11492550373077393,0.16314499080181122,-0.01128165703266859,0.03434746339917183,0.2547551095485687,-0.7852358222007751,-0.5094762444496155,0.8572418689727783,0.35012948513031006,-0.45873939990997314,0.41748660802841187,-0.23035848140716553,0.16555368900299072,-0.46018490195274353,-0.08788879960775375,0.7312924265861511,-0.2584262490272522,0.4371047019958496,-0.14877967536449432,-0.3660207688808441,0.410028874874115,-0.004520657006651163,-0.056348588317632675,-0.39553919434547424,0.6009188890457153,-0.08028462529182434,0.42516741156578064,-0.28797876834869385,0.45230990648269653,-0.3995148837566376,0.1719951331615448,0.35804176330566406,0.06033405661582947,-0.12055634707212448,0.05088052153587341,-0.30646568536758423,0.38957905769348145,-0.07185186445713043,0.0873592346906662,0.2072194665670395,-0.1863550841808319,-0.05838717892765999,-0.18268096446990967,-0.32502174377441406,-0.38487473130226135,-0.11074653267860413,0.07023712992668152,0.11700160056352615,0.2133980542421341,0.6737054586410522,0.025403300300240517,-0.19561082124710083,0.31888702511787415,-0.42128288745880127,-0.3798452317714691,-0.17957346141338348,-0.5044263601303101,-0.4267200231552124,0.13986967504024506,0.35125407576560974,-0.1433771550655365,0.4703837037086487,-0.2720203399658203,0.5087438821792603,-0.25842714309692383,0.008367219939827919,0.21092484891414642,-0.24931706488132477,0.29479366540908813,0.17045004665851593,-0.07803358137607574,-0.06655330210924149,-0.022950541228055954,0.3770068287849426,0.34598109126091003,-0.1918611377477646,0.18243080377578735,0.005493012722581625,-0.1840817630290985,-0.3383452296257019,0.3777211904525757,0.446387380361557,0.1697136014699936,-0.04556699097156525,-0.5358807444572449,0.43725907802581787,0.31100666522979736,0.4626740515232086,-0.1078471913933754,-0.6780518293380737,0.15022431313991547,0.07762681692838669,0.4357730746269226,1996-01-31
1,-0.7222590446472168,0.15931083261966705,0.3753667175769806,0.1357303112745285,-0.41118186712265015,0.32260313630104065,0.17570613324642181,0.47552916407585144,0.0992787554860115,-0.04381261765956879,-0.29079583287239075,0.4682237207889557,-0.5311275720596313,-0.24394963681697845,0.36875924468040466,0.2171323597431183,-0.32420241832733154,0.6656953692436218,0.11358079314231873,0.28111550211906433,-0.08316368609666824,0.5675835013389587,0.7329805493354797,-0.3839585483074188,0.4889434576034546,-0.08438654243946075,-0.7812620401382446,-0.056578174233436584,0.062267955392599106,0.043461523950099945,-0.4215415418148041,-0.29774197936058044,0.19385330379009247,-0.1505245566368103,-0.10908539593219757,0.2932894229888916,-0.24807888269424438,-0.22533398866653442,0.3875081539154053,0.029257066547870636,-0.482484370470047,0.42889636754989624,-0.1391722708940506,0.20968976616859436,0.02462259866297245,0.2936815321445465,0.3111693859100342,0.30824896693229675,-0.2064349502325058,0.5797356367111206,-0.868527889251709,-0.37520986795425415,-0.3023231029510498,0.2248610258102417,-0.1416197568178177,0.10789985954761505,0.7855559587478638,0.07662943005561829,-0.08843734115362167,0.3901826739311218,-0.6278406381607056,-0.12108837813138962,0.03710762411355972,-0.45383405685424805,0.26239755749702454,-0.24486128985881805,-0.0017765394877642393,0.19702507555484772,0.1285354346036911,-0.23556506633758545,0.259014755487442,-0.2327912151813507,-0.0633089691400528,-0.06094732880592346,-0.3637503385543823,0.11185305565595627,-0.14700721204280853,-0.025330979377031326,-0.3178461492061615,0.34296634793281555,0.1464282125234604,-0.2619825005531311,-0.011295363306999207,-0.21396109461784363,-0.04506910592317581,-0.3786846101284027,-0.3610246479511261,0.03854915872216225,0.4048546850681305,-0.1408466249704361,-0.17222389578819275,-0.11112482100725174,0.40773648023605347,0.5808780789375305,0.3797505497932434,0.4988968074321747,-0.36865872144699097,0.022350739687681198,0.2042691856622696,-0.4204239249229431,1997-03-25
2,-0.34129735827445984,0.5225811004638672,0.3031037151813507,0.4862308204174042,-0.46391481161117554,0.20530091226100922,0.1452312171459198,0.1832425445318222,0.09337037056684494,-0.08008243143558502,-0.15982834994792938,0.3692512512207031,-0.8173944354057312,0.026590781286358833,0.8342291116714478,0.03226805850863457,-0.20897823572158813,0.8604305982589722,-0.12348556518554688,0.07438421249389648,0.07598080486059189,0.04157208651304245,0.7736825346946716,-0.4518749713897705,0.3810768723487854,-0.4416370689868927,-0.47192978858947754,-0.2647762894630432,0.058106083422899246,-0.039860375225543976,-0.36626800894737244,-0.06379324197769165,-0.1606648713350296,0.09132987260818481,0.06657975167036057,0.4399302899837494,-0.3946373760700226,0.2167808711528778,0.08824565261602402,0.2667231857776642,0.5357292294502258,0.5694717168807983,0.09377895295619965,0.6868613362312317,-0.17740090191364288,-0.04581526294350624,0.6756727695465088,-0.08953897655010223,-0.03087763860821724,0.049278195947408676,-0.37758123874664307,0.027564233168959618,0.06620898842811584,0.2695271372795105,0.6476784944534302,-0.08854825049638748,0.8602245450019836,-0.1827673763036728,0.4453209936618805,0.5370340347290039,-0.24218428134918213,-0.41955113410949707,-0.14949652552604675,-0.0374789722263813,-0.20693959295749664,-0.5557777285575867,0.1574563980102539,0.15176992118358612,-0.34044748544692993,-0.5204171538352966,-0.17667503654956818,0.044215936213731766,0.03200659900903702,0.26895686984062195,-0.3059554100036621,-0.21595017611980438,0.17273062467575073,0.3308486342430115,0.45468324422836304,0.46318984031677246,0.7949939370155334,-0.716616690158844,-0.5503592491149902,0.45005059242248535,-0.05893097445368767,-0.1258491575717926,-0.35426807403564453,0.3878907561302185,0.5445596575737,-0.005053031723946333,-0.466482937335968,-0.20372913777828217,0.41335955262184143,-0.14591483771800995,0.38042500615119934,0.4972018897533417,0.05449168011546135,0.11127344518899918,0.2082231640815735,0.030240153893828392,1998-11-17
3,-0.6749151945114136,-0.22466078400611877,-0.22186382114887238,0.4449690878391266,-0.15718333423137665,0.005383142735809088,-0.013276005163788795,0.3518132269382477,0.32366299629211426,-0.6895779967308044,0.316122442483902,0.6632392406463623,-0.8062939047813416,-0.3796531558036804,0.6630149483680725,0.32944416999816895,-0.6045108437538147,0.9219808578491211,0.23631784319877625,-0.2639105021953583,0.13774412870407104,0.33459457755088806,0.6463363766670227,-0.12139114737510681,0.2748565673828125,-0.6218899488449097,-0.22473806142807007,-0.001929072430357337,0.23635748028755188,0.05294525995850563,-0.07421817630529404,-0.20462259650230408,0.016682066023349762,-0.22731433808803558,-0.30237090587615967,0.21019552648067474,-0.17993704974651337,0.17976099252700806,0.11106658726930618,-0.14378862082958221,-0.3425750732421875,0.14149509370326996,-0.023323966190218925,0.10534597188234329,-0.36982065439224243,0.2865281105041504,0.46656543016433716,0.2283959686756134,-0.15632620453834534,0.12394144386053085,-0.27691707015037537,-0.10426679998636246,-0.5340707302093506,0.32532981038093567,-0.30424240231513977,0.06796266883611679,0.7032186388969421,0.273204505443573,0.22891461849212646,0.37570178508758545,-0.5387134552001953,-0.24474890530109406,-0.39614391326904297,-0.06809209287166595,0.1428259015083313,-0.27799907326698303,0.43921568989753723,-0.21591636538505554,0.18616324663162231,-0.6718549728393555,-0.09310177713632584,-0.513114333152771,0.20993483066558838,-0.09696877002716064,-0.40960100293159485,0.1587192416191101,-0.010962259955704212,-0.12614569067955017,-0.010095437057316303,0.05348727107048035,0.07713650912046432,-0.1870735138654709,-0.11357154697179794,-0.330817848443985,0.23386138677597046,-0.19505012035369873,-0.46706491708755493,0.41367295384407043,0.20471297204494476,-0.1942315697669983,0.030014632269740105,0.2489994913339615,0.21380777657032013,0.11428924649953842,-0.022197572514414787,0.22250564396381378,0.010062305256724358,0.12817326188087463,-0.02009889855980873,0.2446691244840622,1998-09-29
4,-0.7457424402236938,0.22952678799629211,-0.31204310059547424,0.8519401550292969,0.068694569170475,-0.3132297098636627,0.18336036801338196,0.4587463140487671,-0.1779574751853943,0.43855854868888855,-0.7960789799690247,0.398360013961792,-0.551842451095581,-0.4608718156814575,1.1021546125411987,0.1562325805425644,-0.020130930468440056,0.7932519316673279,-8.34656530059874e-05,0.2548922300338745,0.060670141130685806,0.43864011764526367,0.15786613523960114,-0.2379613220691681,-0.15317994356155396,-0.43962371349334717,-0.6661336421966553,0.3145156502723694,0.14950408041477203,0.09597853571176529,-0.4334450960159302,0.17370395362377167,-0.6189219951629639,-0.01987285166978836,-0.6051813960075378,0.4044498801231384,0.31309935450553894,-0.3746162950992584,0.4738558232784271,-0.3877870738506317,-0.08225104212760925,0.7570129632949829,0.1350700855255127,-0.22604691982269287,-0.38709232211112976,0.6340459585189819,0.12792938947677612,-0.29726848006248474,0.3903602361679077,0.09970005601644516,-1.0015180110931396,-0.300392210483551,-0.26177260279655457,-0.25121328234672546,0.12963655591011047,-0.26342812180519104,0.5262608528137207,0.5245957970619202,0.33780479431152344,0.7870728969573975,-0.25762519240379333,-0.22120323777198792,-0.07242058962583542,0.08646871149539948,0.023392198607325554,-0.16683828830718994,0.23720960319042206,0.07221735268831253,-0.06558042764663696,-0.7870304584503174,-0.2032073587179184,-0.2645494341850281,0.24700099229812622,-0.31795966625213623,-0.6240915656089783,0.24733051657676697,0.0923348069190979,0.11088929325342178,-0.39028164744377136,0.6543970704078674,0.2871629297733307,-0.3268613815307617,-0.13799385726451874,-0.0616200715303421,-0.08647572994232178,0.18966148793697357,0.4058988690376282,0.8281144499778748,0.5059541463851929,-0.35943838953971863,-0.5228685140609741,-0.21276873350143433,0.411496102809906,0.45638132095336914,0.5961153507232666,-0.5257994532585144,0.04760780930519104,-0.04482458159327507,-0.2786971628665924,-0.23113401234149933,1999-12-21
5,-0.6434213519096375,0.29002052545547485,-0.013735704123973846,0.05291105434298515,-0.15657338500022888,0.21902084350585938,-0.01189976092427969,0.36365407705307007,-0.20496505498886108,0.2955947518348694,0.3752412796020508,0.38824355602264404,-1.0169837474822998,-0.48179423809051514,0.3520590364933014,-0.1854749321937561,-0.25541791319847107,0.7274512648582458,-0.2043485790491104,0.5971973538398743,0.023040618747472763,-0.44367116689682007,0.34260180592536926,0.12507420778274536,0.449570894241333,-0.3294421434402466,-0.2258087694644928,-0.0520479679107666,-0.04490995034575462,0.03891273960471153,-0.9610283970832825,-0.13841365277767181,-0.21751242876052856,0.322738915681839,0.009235324338078499,0.047308146953582764,-0.6917815208435059,0.31111207604408264,0.48092231154441833,0.038465600460767746,-0.22898124158382416,0.6576608419418335,-0.12560713291168213,0.4513055682182312,-0.17757883667945862,0.8478560447692871,0.054278068244457245,-0.1309392750263214,-0.4116487503051758,0.3045368492603302,-0.1855628788471222,-0.5319868326187134,0.2947663962841034,0.4719739258289337,0.43268319964408875,-0.3712781071662903,0.5679820775985718,0.04265226051211357,0.5912581086158752,0.4931444525718689,-0.9956560730934143,-0.08618258684873581,-0.001334907952696085,0.8894867897033691,0.020305771380662918,-0.178950235247612,0.14193181693553925,-0.2545335590839386,0.24891404807567596,-0.038758888840675354,-0.21251064538955688,-0.6812183260917664,-0.09496915340423584,0.030773567035794258,-0.44340530037879944,0.3582969307899475,-0.0456327423453331,0.3031078279018402,-0.23287086188793182,0.6155363321304321,0.2952483296394348,-0.41362807154655457,-0.24777956306934357,-0.24626022577285767,-0.09905435144901276,-0.665145754814148,-0.9538622498512268,0.08901853114366531,0.7048949599266052,0.09580906480550766,-0.4033697843551636,-0.19755443930625916,0.6249788999557495,0.44044557213783264,0.5378590226173401,0.40070849657058716,-0.4599410593509674,0.34352952241897583,-0.3897124230861664,-0.1623200923204422,1999-11-16
6,-0.8492615222930908,0.12456665933132172,-0.1741131991147995,0.2985880970954895,0.313504159450531,-0.0981675237417221,0.36849546432495117,0.3375472128391266,0.2718992233276367,0.4201219975948334,-0.04565902799367905,0.950700581073761,-0.26984232664108276,-0.07214630395174026,1.3775261640548706,0.37426069378852844,-0.6331776976585388,0.3274189829826355,0.038214441388845444,0.3365822434425354,0.12359986454248428,0.2362230122089386,0.45372527837753296,-0.4710545241832733,0.2010740041732788,-0.7716472744941711,0.05024633929133415,0.007594633847475052,0.09026958793401718,0.08128742128610611,-0.08247885853052139,-0.23042216897010803,-0.53080153465271,0.37118569016456604,-0.2443157136440277,-0.36559370160102844,-0.1490708738565445,-0.6175274848937988,1.0897208452224731,0.005144884344190359,-0.5029373168945312,0.3138780891895294,-0.10194751620292664,-0.21002991497516632,0.3588874042034149,0.24291692674160004,0.2451566755771637,0.3899804353713989,0.505438506603241,0.3405788540840149,-0.4959609806537628,-0.41774606704711914,-0.30836135149002075,0.17362214624881744,0.019934413954615593,-0.1469668596982956,0.3555178642272949,0.01521282084286213,0.13418003916740417,0.6384050250053406,-0.40339627861976624,-0.9091458916664124,-0.43953633308410645,0.056135907769203186,-0.23163095116615295,0.16620898246765137,-0.45179879665374756,-0.3254290819168091,0.4952293336391449,-0.5510120987892151,-0.016559166833758354,-0.21816660463809967,0.16603896021842957,-0.1614607274532318,-0.8480024933815002,0.01558039803057909,0.3629685938358307,0.4058506190776825,-0.42517393827438354,0.6455320715904236,-0.3188934922218323,-0.42305803298950195,-0.15717166662216187,-0.1073940098285675,0.057357799261808395,0.2808550000190735,-0.14023341238498688,0.334797739982605,0.6303654313087463,-0.13487617671489716,-0.8259207010269165,-0.6532251238822937,-0.0001047044643200934,0.15644048154354095,0.3422934114933014,0.0074838134460151196,0.18274904787540436,-0.4651294946670532,-0.004122166894376278,0.30309832096099854,1999-10-05
7,-0.3860078752040863,0.15740862488746643,0.4686909019947052,0.4064740538597107,-0.35084113478660583,0.18544378876686096,0.03103172779083252,0.4345003366470337,0.2121158391237259,0.14726456999778748,-0.12033671885728836,0.10309764742851257,-0.8592202663421631,-0.8917127847671509,0.7318649291992188,0.05324641242623329,-0.3443382680416107,0.81740802526474,-0.31552088260650635,0.24129459261894226,-0.19706392288208008,-0.3283167779445648,0.2612716853618622,-0.30338719487190247,0.18132784962654114,-0.49509766697883606,-0.5625331997871399,-0.39580008387565613,-0.31702563166618347,0.22769838571548462,-0.9276398420333862,-0.3480963706970215,0.3162534832954407,0.046165578067302704,-0.5395835041999817,0.09722966700792313,-0.3130187392234802,0.13869838416576385,-0.1150444820523262,0.1139112338423729,-0.2800387442111969,0.6526833772659302,0.07159355282783508,0.9088243842124939,-0.40424638986587524,0.5171380043029785,0.019007250666618347,-0.488105446100235,-0.3710050582885742,0.32146045565605164,-0.15476687252521515,-0.3978114128112793,0.17356252670288086,0.07750029116868973,0.09479628503322601,-0.24309663474559784,0.7481719255447388,0.36006611585617065,0.7508922815322876,0.3051728308200836,-0.6597052812576294,-0.33466920256614685,-0.1970723271369934,0.15837162733078003,0.047272685915231705,-0.48922115564346313,-0.2553148865699768,-0.08875881880521774,0.2357286959886551,-0.27198469638824463,-0.012855670414865017,-0.40275418758392334,0.5737813711166382,-0.1678197979927063,-0.49256762862205505,0.0022388151846826077,0.03170325234532356,0.26557955145835876,-0.25885477662086487,0.41645506024360657,0.480755478143692,-0.7090213894844055,-0.35540884733200073,-0.4484255313873291,-0.03200623765587807,-0.5636478662490845,-0.14107383787631989,0.6495773792266846,0.9734134078025818,-0.3763044476509094,-0.2298300862312317,0.10521243512630463,0.6043128967285156,0.43616369366645813,0.5058377981185913,0.17504924535751343,-0.1016472727060318,0.18846486508846283,-0.3513411581516266,-0.26570335030555725,1999-08-24
8,-0.36691907048225403,0.26064208149909973,0.15917448699474335,0.3843402564525604,0.0847432017326355,0.05577431246638298,0.10050603002309799,-0.12036039680242538,0.2203494757413864,0.4531083405017853,0.006105687469244003,0.39231860637664795,-0.8798055648803711,-0.4025076627731323,0.6766359806060791,0.42315271496772766,-0.4012942314147949,1.014498233795166,0.08179920166730881,0.15664736926555634,0.13898514211177826,0.18857474625110626,0.11439520120620728,-0.5412411689758301,0.2418879270553589,-0.56192547082901,-0.27132371068000793,0.265301376581192,-0.2921689450740814,-0.2327854484319687,-0.02397279441356659,-0.15442679822444916,0.10445021092891693,0.1505511850118637,-0.46499159932136536,-0.18516142666339874,-0.21652206778526306,0.12491560727357864,0.06887603551149368,0.11051278561353683,-0.09278853982686996,0.2836432456970215,-0.022190701216459274,0.4985205829143524,-0.317595511674881,0.2943706810474396,0.29386287927627563,-0.11479565501213074,-0.05256248265504837,0.5701025724411011,-0.6180370450019836,-0.12170907109975815,-0.12044554948806763,0.2354501187801361,0.3864450752735138,0.22210343182086945,0.5158568024635315,0.166463702917099,0.4668741226196289,0.6827763319015503,-0.7197780013084412,-0.3782934844493866,-0.0087790722027421,-0.11170973628759384,-0.22780771553516388,-0.2970831096172333,0.11488041281700134,0.3713889718055725,0.5263751745223999,-0.8318422436714172,-0.13305751979351044,-0.48665663599967957,0.3519446551799774,0.030394140630960464,-0.08963140845298767,0.037232231348752975,-0.2475602924823761,0.026422658935189247,-0.02944408729672432,0.6018949747085571,0.45389053225517273,0.29215848445892334,-0.38638296723365784,-0.4135490655899048,0.17646346986293793,-0.22600391507148743,-0.17394325137138367,0.3768880367279053,0.8564580082893372,-0.016070732846856117,-0.44264665246009827,-0.34262365102767944,0.3924561142921448,0.20273230969905853,0.28048041462898254,0.2710072100162506,0.2670851945877075,-0.12477603554725647,-0.10150954872369766,0.4825410544872284,1999-06-30
9,-0.29141077399253845,0.2767326235771179,-0.16030605137348175,0.8591658473014832,0.12220984697341919,0.06941299140453339,0.022148406133055687,0.2870292663574219,0.05876925587654114,0.19308899343013763,-0.1794760823249817,-0.09342602640390396,-0.681830883026123,-0.39665061235427856,0.5916170477867126,0.6254327297210693,-0.047848738729953766,0.6983455419540405,-0.32994064688682556,0.24826188385486603,-0.27510082721710205,0.27337217330932617,0.03358587622642517,-0.059039268642663956,-0.14342106878757477,-0.5496081113815308,-0.38490045070648193,0.28797289729118347,-0.27101531624794006,0.24911853671073914,-0.8893563151359558,0.05344151332974434,-0.16057522594928741,-0.4640865623950958,-0.1620587706565857,0.24592916667461395,-0.04449347406625748,-0.29680442810058594,0.9681775569915771,0.030950214713811874,0.057351287454366684,0.48702871799468994,0.5436286926269531,0.13481074571609497,0.14851154386997223,0.45904871821403503,-0.0556359626352787,0.13524635136127472,-0.17989501357078552,0.4385841190814972,-0.4524244964122772,-0.6689097285270691,-0.06840308755636215,0.3308941423892975,0.11699765175580978,0.055202700197696686,0.38264980912208557,0.3276267647743225,0.7194668054580688,0.3498833179473877,-0.060812413692474365,-0.7975494265556335,-0.26910263299942017,0.11393973976373672,-0.29658979177474976,0.039839740842580795,-0.020116930827498436,0.047812484204769135,0.49780914187431335,-0.16726148128509521,0.10713794082403183,0.37327513098716736,0.42677032947540283,-0.2842555642127991,-0.42107927799224854,0.4517477750778198,-0.26836639642715454,0.6703859567642212,-0.33746030926704407,0.4248427152633667,0.42216214537620544,-0.8225229978561401,-0.5167900323867798,0.12484823167324066,-0.038199976086616516,0.33618366718292236,-0.25542914867401123,0.021452274173498154,0.7895464897155762,-0.7258926033973694,-0.5864839553833008,0.01670493744313717,0.36297348141670227,0.2035694718360901,0.5267871022224426,0.14892181754112244,-0.4108521342277527,0.06730829179286957,0.03395470976829529,0.371823251247406,1999-05-18
